#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
18,41,12,0,https://vasi.net/community/sprazdel3/2020/01/31/lazernaya-shlifovka-kozhi.html,"Лазерная шлифовка кожи – Васи.нет > Васины посты",98,3,https://seline.ru/operations/lazernaya-shlifovka-kozhi-s-pomoshchyu-co2/ceny/,"и профессионализма косметолога, а также от стоимости используемого оборудования (","узнать стоимость",).,"Dofollow, Content",,"2020-01-31 11:08:39","2020-04-27 13:32:24",,ru,0,0,,2
19,45,12,0,http://detstvo.ru/forum/papin-forum/47610-varikoz.html,"Варикоз - Форум для родителей Детство.ру",117,8,https://seline.ru/operations/skleroterapiya/,"Моей проблеме, которую решили наконец-то, помогла такая направленность, как флебология",https://seline.ru/operations/skleroterapiya/,". Решение по лечению принимала конечно я, но опиралась на",Dofollow,,"2020-03-20 13:45:17","2020-04-15 13:45:17",,ru,0,0,,7
20,83,12,0,https://yandex.com.tr/profile/1764086930,Yandex,21,2,https://seline.ru/,,seline.ru,,Dofollow,,"2020-01-10 08:54:47","2020-04-08 08:33:05",,tr,0,0,,2
21,83,12,0,https://yandex.com.tr/profile/3393295958,Yandex,15,1,https://seline.ru/,,seline.ru,,Dofollow,,"2020-02-29 12:45:41","2020-02-29 12:45:41",,tr,0,0,,1
22,39,12,0,https://www.pervenez.ru/forum/kosmetologiya-p163011.html-sid=3bf6d166d90395d2fc357a9c6a0ceaec,"Косметология - Форум для родителей на первенец.ру - Ты и твой ребенок • Косметология",53,14,https://seline.ru/operations/lazernaya-kosmetologiya/,,https://seline.ru/operations/lazernaya-kosmetologiya/,,Nofollow,,"2020-02-11 20:09:32","2020-02-11 20:09:32",,ru,0,0,,11
23,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-10001-0-1587819704,,25,15,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2020-04-26 11:18:35","2020-04-26 11:18:35",,ru,0,0,,8
24,80,11,0,https://yandex.by/maps/org/seline/1764086930/,"Seline, пластическая хирургия, Россия, Москва, Большой Кондратьевский пер., 7 — Яндекс.Карты",31,24,https://seline.ru/,,seline.ru,,Nofollow,,"2020-01-25 08:47:19","2020-01-25 08:47:19",,ru,0,0,,9
25,63,11,2,https://brodude.ru/seks-harizma-4-vazhnye-detali-vneshnosti/,"Секс-харизма: 4 важные детали внешности | BroDude.ru",32,17,https://seline.ru/,,"Подробнее о том, как привести себя в порядок→",,"Dofollow, Content, UGC, Sponsored",,"2019-12-17 10:35:31","2020-06-10 17:09:43",,ru,0,0,,3
26,63,11,2,https://brodude.ru/seks-harizma-4-vazhnye-detali-vneshnosti/,"Секс-харизма: 4 важные детали внешности | BroDude.ru",32,17,https://seline.ru/operations/gigiena-i-profilaktika/,"помощи стоматолога (а как же иначе). Наиболее востребованными процедурами являются","гигиеническая чистка","и отбеливание зубов — все то, что помогает обрести здоровую","Dofollow, Content, UGC, Sponsored",,"2019-12-17 10:35:31","2020-06-10 17:09:43",,ru,0,0,,3
27,63,11,2,https://brodude.ru/seks-harizma-4-vazhnye-detali-vneshnosti/,"Секс-харизма: 4 важные детали внешности | BroDude.ru",32,17,https://seline.ru/operations/lechenie-vypadeniya-volos-u-muzhchin/,,"Заняться здоровьем волос→",,"Dofollow, Content, UGC, Sponsored",,"2019-12-17 10:35:31","2020-06-10 17:09:43",,ru,0,0,,3
28,63,11,2,https://brodude.ru/seks-harizma-4-vazhnye-detali-vneshnosti/,"Секс-харизма: 4 важные детали внешности | BroDude.ru",32,17,https://seline.ru/operations/otbelivanie-zubov/,,"Подробнее про отбеливание зубов→",,"Dofollow, Content, UGC, Sponsored",,"2019-12-17 10:35:31","2020-06-10 17:09:43",,ru,0,0,,3
29,63,11,2,https://brodude.ru/seks-harizma-4-vazhnye-detali-vneshnosti/,"Секс-харизма: 4 важные детали внешности | BroDude.ru",32,17,https://seline.ru/operations/vaser-liposaktsiya/,,"Подробнее о липосакции→",,"Dofollow, Content",,"2019-12-17 10:35:31","2020-06-10 17:09:43",,ru,0,0,,3
30,80,11,0,https://club.cnews.ru/members/commentlist/52732?page=6,"Виталина Крылова",61,11,https://seline.ru/operations/chistka-zubov-air-flow/,"к стоматологу ходила, у меня была чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/,"в клинике Seline на Белорусской, там работают лучшие профи, чистку",Dofollow,,"2020-01-25 05:59:40","2020-05-09 03:00:34",,ru,0,0,,7
31,80,11,0,https://club.cnews.ru/members/commentlist/52732?page=3,"Виталина Крылова",59,10,https://seline.ru/operations/chistka-zubov-air-flow/,"стоматология не является исключением. Недавно была чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/,"у меня. Довольно приятная процедура. И по деньгам вполне приемлемо.",Dofollow,,"2020-01-25 12:21:33","2020-05-06 15:54:51",,ru,0,0,,8
32,80,11,0,https://club.cnews.ru/members/commentlist/52732?page=3,"Виталина Крылова",59,10,https://seline.ru/operations/skleroterapiya/,"А у меня недавно было удаление звездочек на ногах склеротерапия",https://seline.ru/operations/skleroterapiya/,"тут подробнее, на нее я решалась долго и зря, поскольку",Dofollow,,"2020-01-25 12:21:33","2020-05-06 15:54:51",,ru,0,0,,8
33,80,11,0,https://club.cnews.ru/members/commentlist/78932?page=18,KiraN,61,8,https://seline.ru/operations/otbelivanie-zubov-zoom-4/,"косметология сейчас предлагает современные технологии - отбеливание зубов ZOOM 4",https://seline.ru/operations/otbelivanie-zubov-zoom-4/,". В отличие от старых систем отбеливания новый метод позволяет",Dofollow,,"2020-05-09 12:26:55","2020-05-09 12:26:55",,ru,0,0,,7
34,80,11,0,https://club.cnews.ru/members/commentlist/78932?page=19,KiraN,67,10,https://seline.ru/operations/otbelivanie-zubov-zoom-4/,"косметология сейчас предлагает современные технологии - отбеливание зубов ZOOM 4",https://seline.ru/operations/otbelivanie-zubov-zoom-4/,". В отличие от старых систем отбеливания новый метод позволяет",Dofollow,,"2020-05-14 07:56:23","2020-05-14 07:56:23",,ru,0,0,,8
35,80,11,0,https://club.cnews.ru/members/commentlist/78932?page=17,KiraN,63,12,https://seline.ru/operations/otbelivanie-zubov-zoom-4/,"косметология сейчас предлагает современные технологии - отбеливание зубов ZOOM 4",https://seline.ru/operations/otbelivanie-zubov-zoom-4/,". В отличие от старых систем отбеливания новый метод позволяет",Dofollow,,"2020-05-07 00:37:36","2020-05-07 00:37:36",,ru,0,0,,8
36,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-0-0-1588139564,,23,16,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2020-05-01 18:45:21","2020-05-01 18:45:21",,ru,0,0,,9
37,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-10001-0-1588139564,,23,16,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2020-05-02 03:34:00","2020-05-02 03:34:00",,ru,0,0,,9
38,47,11,0,http://forum.mobiset.ru/viewtopic.php?t=26384,"Боль в зубах - Просмотр темы - Форумы Mobiset.Ru о мобильной связи",94,18,https://seline.ru/operations/chistka-zubov-air-flow/,"А мне понравилась эстетическая стоматология",https://seline.ru/operations/chistka-zubov-air-flow/,"тут подробнее, там работают лучшие специалисты, чистку я проходила первый",Dofollow,,"2019-10-30 02:30:04","2020-05-14 11:46:19",,ru,0,1,,15
39,45,11,0,http://detstvo.ru/forum/papin-forum/47610-varikoz.html?=,"Варикоз - Форум для родителей Детство.ру",118,8,https://seline.ru/operations/skleroterapiya/,"Моей проблеме, которую решили наконец-то, помогла такая направленность, как флебология",https://seline.ru/operations/skleroterapiya/,". Решение по лечению принимала конечно я, но опиралась на",Dofollow,,"2019-11-05 15:15:25","2020-05-09 15:15:36",,ru,0,0,,7
40,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003663-000-10001-0-1583213257,,26,16,https://seline.ru/operations/otbelivanie-zubov/,"Я посещаю эту стоматологию",https://seline.ru/operations/otbelivanie-zubov/,"Лечу у них зубы, а также делала отбеливание. После отбеливание",Dofollow,,"2020-03-08 02:36:40","2020-03-08 02:36:40",,ru,0,0,,10
41,73,11,0,http://forum.calorizator.ru/viewtopic.php?t=22494&p=2877243,"Контурная пластика. Колоть или нет? • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",107,10,https://seline.ru/operations/inektsionnaya-kosmetologiya/,"косметологической клинке, куда я ходу, тоже делают контурную пластику лица",https://seline.ru/operations/inektsionnaya-kosmetologiya/,". И я тоже консультировалась со своим врачом на счет",Nofollow,,"2019-11-22 10:15:42","2019-11-22 10:15:42",,ru,0,0,,8
42,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003663-000-0-0-1575593385,,22,11,https://seline.ru/operations/otbelivanie-zubov/,"Я посещаю эту стоматологию",https://seline.ru/operations/otbelivanie-zubov/,"Лечу у них зубы, а также делала отбеливание. После отбеливание",Dofollow,,"2019-12-11 02:53:57","2019-12-11 02:53:57",,ru,0,0,,6
43,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-10001-0-1575122348,,23,10,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2019-12-06 08:38:48","2019-12-06 08:38:48",,ru,0,0,,5
44,73,11,0,http://www.forum.calorizator.ru/viewtopic.php?f=45&t=22494&p=2911704,"Контурная пластика. Колоть или нет? • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",79,11,https://seline.ru/operations/inektsionnaya-kosmetologiya/,"косметологической клинке, куда я ходу, тоже делают контурную пластику лица",https://seline.ru/operations/inektsionnaya-kosmetologiya/,". И я тоже консультировалась со своим врачом на счет",Nofollow,,"2020-01-22 22:50:17","2020-01-22 22:50:17",,ru,0,0,,9
45,63,11,0,http://post.su/forum/bolshoi-forum/zdorove-meditcina/lechenie/stomatolog/stranitca-4,"Стоматолог - Форумы и обсуждения. Присоединяйтесь!",313,7,https://seline.ru/stomatologiya/,"могу вам посоветовать","премиум стоматологию",", в которой вам точно сделают все на совесть!",Dofollow,,"2019-12-07 02:16:31","2020-05-19 18:34:37",,ru,0,0,,6
46,39,11,0,https://www.pervenez.ru/forum/kosmetologiya-p163011.html-sid=49aab43a85d54aeaa4f6e92db42c7c58,"Косметология - Форум для родителей на первенец.ру - Ты и твой ребенок • Косметология",50,14,https://seline.ru/operations/lazernaya-kosmetologiya/,,https://seline.ru/operations/lazernaya-kosmetologiya/,,Nofollow,,"2020-02-12 11:24:23","2020-02-12 11:24:23",,ru,0,0,,11
47,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003583-000-0-0-1578566544,,19,10,https://seline.ru/operations/umenshenie-grudi/,"Я делала себе маммопластику",https://seline.ru/operations/umenshenie-grudi/,"Операция прошла успешно. Естественно, реабилитация не из легких, но сама",Dofollow,,"2020-01-16 18:12:26","2020-01-16 18:12:26",,ru,0,0,,5
48,71,11,1,https://primoryedogs.borda.ru/?1-6-120-00003703-000-0-0-1575122348,,25,13,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2020-02-06 09:26:54","2020-04-14 22:37:02",,ru,0,0,,7
49,52,11,2,https://lisa.ru/zdorovye/604352-delikatnyj-vopros-pochemu-poyavlyaetsya-nepriyatnyj-zapah-v-intimnoj-zone-i-kak-izbavitsya-ot-nego/,"Как избавиться от запаха в интимной зоне: убираем плохой аромат быстро и эффективно",55,19,https://seline.ru/,,"Политова Алла Константиновна, врач акушер-гинеколог Клиники эстетической медицины SELINE",,"Nofollow, Content",,"2020-02-06 02:44:04","2020-06-15 01:29:41",,ru,30,17,,14
50,47,11,0,http://forum.mobiset.ru/viewtopic.php?t=26384&start=0,"Боль в зубах - Просмотр темы - Форумы Mobiset.Ru о мобильной связи",94,18,https://seline.ru/operations/chistka-zubov-air-flow/,"А мне понравилась эстетическая стоматология",https://seline.ru/operations/chistka-zubov-air-flow/,"тут подробнее, там работают лучшие специалисты, чистку я проходила первый",Dofollow,,"2020-05-05 16:41:33","2020-05-11 15:15:29",,ru,0,0,,15
51,39,11,0,https://www.pervenez.ru/forum/kak-pohudet-t743.html-view=previous,"Маммопластика. - Форум для родителей на первенец.ру - Ты и твой ребенок • Маммопластика.",46,9,https://seline.ru/operations/uvelichenie-grudi/,,https://seline.ru/operations/uvelichenie-grudi/,,Nofollow,,"2020-01-16 04:44:41","2020-05-17 18:26:49",,ru,0,0,,7
52,46,11,0,http://virtvladimir.ru/forum/topic/14123,"Пластика носа / Форумы Виртуального города Владимир",63,4,https://seline.ru/operations/rinoplastika-plastika-nosa/,"Это уже необходимость можно сказать, пластику носа",https://seline.ru/operations/rinoplastika-plastika-nosa/,"советую делать только в лучшей клинике) у меня больше года",Dofollow,,"2019-10-25 22:09:27","2020-05-19 10:46:26",,ru,0,0,,4
53,75,11,0,https://kwork.ru/writing/382418/professionalniy-meditsinskiy-kopirayter-k-vashim-uslugam,"Фриланс: Профессиональный медицинский копирайтер к Вашим услугам за 500 руб.",157,20,https://seline.ru/operations/chistka-zubov-air-flow/,,https://seline.ru/operations/chistka-zubov-air-flow/,,Nofollow,,"2019-12-23 04:20:29","2020-06-10 18:21:45",,ru,0,0,,14
54,75,11,0,https://kwork.ru/writing/382418/professionalniy-meditsinskiy-kopirayter-k-vashim-uslugam,"Фриланс: Профессиональный медицинский копирайтер к Вашим услугам за 500 руб.",157,20,https://seline.ru/operations/chistka-zubov-clinpro/,,https://seline.ru/operations/chistka-zubov-clinpro/,,Nofollow,,"2019-12-23 04:20:29","2020-06-10 18:21:45",,ru,0,0,,14
55,75,11,0,https://kwork.ru/writing/382418/professionalniy-meditsinskiy-kopirayter-k-vashim-uslugam,"Фриланс: Профессиональный медицинский копирайтер к Вашим услугам за 500 руб.",157,20,https://seline.ru/operations/elaynery-invisalign-invizilayn/,,https://seline.ru/operations/elaynery-invisalign-invizilayn/,,Nofollow,,"2019-12-23 04:20:29","2020-06-10 18:21:45",,ru,0,0,,14
56,75,11,0,https://kwork.ru/writing/383217/napishu-prodayushchuyu-statyu-po-meditsine-farmatsii,"Фриланс: Напишу продающую статью по медицине, фармации за 500 руб.",137,17,https://seline.ru/operations/chistka-zubov-clinpro/,,https://seline.ru/operations/chistka-zubov-clinpro/,,Nofollow,,"2020-05-24 16:02:08","2020-06-14 11:29:09",,ru,0,0,,13
57,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-0-0-1572371435,,18,9,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2019-10-30 19:33:45","2019-10-30 19:33:45",,ru,0,0,,4
58,58,11,0,https://mama.ru/forums/theme/rinoplastika-2/,"Ринопластика - mama.ru",167,7,https://seline.ru/operations/rinoplastika-plastika-nosa/,"я делала пластику носа",https://seline.ru/operations/rinoplastika-plastika-nosa/,"в клинике Seline, хирургом был Малахов Александр Андреевич, прекрасный специалист)","Nofollow, Content",,"2019-10-25 16:46:11","2020-04-16 08:04:26",,ru,0,0,,7
59,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003550-000-0-0-1570307424,,21,10,https://seline.ru/operations/uvelichenie-grudi/,"перебора все делать. Я тоже недавно сделала себе увеличение груди",https://seline.ru/operations/uvelichenie-grudi/,"- впервые я решилась на такое вмешательство, но осталась им",Dofollow,,"2019-10-10 07:15:31","2019-10-10 07:15:31",,ru,0,0,,5
60,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003152-000-10001-0-1568661814,,25,11,https://seline.ru/operations/biorevitalizatsiya/,"недавно очень пришлась по душе процедура - биоревитализация гиалуроновой кислотой",https://seline.ru/operations/biorevitalizatsiya/,". Тоже долго думала и решалась, результатом осталась очень довольна.",Dofollow,,"2019-09-20 13:31:29","2019-09-20 13:31:29",,ru,0,0,,6
61,45,11,0,http://detstvo.ru/forum/papin-forum/43518-otkuda-beryotsya-varikoz.html,"Откуда берётся варикоз? - Форум для родителей Детство.ру",110,7,https://seline.ru/operations/udalenie-sosudistykh-zvyezdochek/,"варикоз. Я сама недавно делала удаление сосудистых звездочек на ногах",https://seline.ru/operations/udaleni...h-zvyezdochek/,". Но в итоге оказалось, что они у меня появились",Dofollow,,"2019-10-23 16:54:11","2019-10-23 16:54:11",,ru,0,0,,6
62,28,11,3,http://marimama.ru/forum/17-13675-2,"Варикоз - Страница 2 - Форум",32,13,https://seline.ru/operations/skleroterapiya/,"у меня недавно была операция, было удаление звездочек на ногах склеротерапия",https://seline.ru/operations/skleroterapiya/,", я долго на нее решалась, но в последнее время",Nofollow,,"2020-03-26 05:24:20","2020-06-15 11:47:44",,en,0,0,,11
63,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=22494&start=10&view=print,"Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий. :: Контурная пластика. Колоть или нет?",2,4,https://seline.ru/operations/inektsionnaya-kosmetologiya/,"косметологической клинке, куда я ходу, тоже делают контурную пластику лица",https://seline.ru/operations/inektsionnaya-kosmetologiya/,". И я тоже консультировалась со своим врачом на счет",Nofollow,,"2019-12-08 05:52:32","2020-03-25 13:55:07",,ru,0,0,,4
64,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=22494&start=10,"Контурная пластика. Колоть или нет? • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",141,11,https://seline.ru/operations/inektsionnaya-kosmetologiya/,"косметологической клинке, куда я ходу, тоже делают контурную пластику лица",https://seline.ru/operations/inektsionnaya-kosmetologiya/,". И я тоже консультировалась со своим врачом на счет",Nofollow,,"2019-12-07 05:29:59","2020-05-12 12:53:34",,ru,0,0,,9
65,73,11,0,http://www.forum.calorizator.ru/viewtopic.php?f=45&t=22494&start=10,"Контурная пластика. Колоть или нет? • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",141,11,https://seline.ru/operations/inektsionnaya-kosmetologiya/,"косметологической клинке, куда я ходу, тоже делают контурную пластику лица",https://seline.ru/operations/inektsionnaya-kosmetologiya/,". И я тоже консультировалась со своим врачом на счет",Nofollow,,"2019-12-08 01:50:49","2020-05-06 14:44:34",,et,0,0,,9
66,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-10001-0,,23,15,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2019-11-04 15:40:49","2020-05-10 10:13:45",,ru,0,0,,9
67,73,11,0,http://www.forum.calorizator.ru/viewtopic.php?f=45&t=22494&start=10&view=print,"Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий. :: Контурная пластика. Колоть или нет?",2,4,https://seline.ru/operations/inektsionnaya-kosmetologiya/,"косметологической клинке, куда я ходу, тоже делают контурную пластику лица",https://seline.ru/operations/inektsionnaya-kosmetologiya/,". И я тоже консультировалась со своим врачом на счет",Nofollow,,"2019-12-14 00:29:59","2020-04-01 00:27:30",,ru,0,0,,4
68,71,11,0,https://primoryedogs.borda.ru/?1-6-0-00003703-000-0-1,,24,16,https://seline.ru/operations/chistka-zubov-air-flow/,"не травмировать зубы. Хороший вариант - чистка зубов air flow",https://seline.ru/operations/chistka-zubov-air-flow/https://seline.ru/operations/chistka-zubov-air-flow/,". Я делаю регулярно. И зубы становятся на несколько тонов",Dofollow,,"2019-11-04 20:41:02","2020-05-02 03:48:21",,ru,0,0,,9
