#,"Total Backlinks","Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
11,6,49,11,2,https://www.tecrussia.ru/plasticheskie-hirurgi/moscow/411-blohin.html,"Блохин Сергей Николаевич – пластический хирург",155,19,http://www.blokhin.ru/,,www.blokhin.ru,,Nofollow,,"2019-07-15 13:15:54","2020-06-15 11:42:37",,ru,2.7,18,,13
12,1,72,11,0,https://health.rin.ru/novosti/4487/intimnaja-khirurgija-dlja-zhjenshhin-plastika-polovykh-gub-i-vlagalishha.html,"Интимная хирургия для женщин: пластика половых губ и влагалища",27,4,http://www.blokhin.ru/plastika-polovyh-gub.php,"у всех наблюдается такое строение органов. Исправить данный недостаток может","пластика половых губ",.,"Dofollow, Content",,"2019-02-19 17:10:23","2019-02-19 17:10:23",,ru,0,0,,3
13,1,72,11,0,https://health.rin.ru/novosti/4487/intimnaja-khirurgija-dlja-zhjenshhin-plastika-polovykh-gub-i-vlagalishha.html,"Интимная хирургия для женщин: пластика половых губ и влагалища",27,4,http://www.blokhin.ru/plastika-vlagalisha.php,"восстановления эстетических качеств половых органов, большой популярностью, как правило, пользуется","пластика влагалища",.,"Dofollow, Content",,"2019-02-19 17:10:23","2019-02-19 17:10:23",,ru,0,0,,3
14,2,72,10,0,https://argumenti.ru/society/2020/06/671126,"Можно ли изменить себя без пластики? - Аргументы Недели",163,57,https://blokhin.ru/,,"«Frau Klinik»",,"Dofollow, Content",,"2020-06-12 11:56:45","2020-06-12 11:56:45",,ru,0,0,,21
15,1,72,10,0,https://argumenti.ru/society/2020/06/670888,"Врач предостерег девушек, которые собираются делать пластику груди - Аргументы Недели",166,56,https://blokhin.ru/,"Пластический хирург клиники С.Н. Блохина","«Frau Klinik»","Олег БАДАК рассказал, что нужно знать девушкам, которые собираются изменить","Dofollow, Content",,"2020-06-10 22:08:25","2020-06-10 22:08:25",,ru,0,0,,20
16,2,72,10,0,https://www.similartech.com/websites/blokhin.ru,"Blokhin.ru Technology Profile: 32 Web Technologies in Use",120,6,http://blokhin.ru/,blokhin.ru,,,Nofollow,,"2020-02-19 00:35:35","2020-04-18 23:41:06",,en,0,0,,5
17,2,71,10,0,https://prlog.ru/analysis/dr-chubarov.ru,"Dr-Chubarov.ru - анализ сайта, seo характеристики сайта - др-чубаров точка ру",34,74,http://blokhin.ru/,,,blokhin.ru,"Nofollow, Image",,"2020-04-28 17:42:23","2020-04-28 17:42:23",,ru,0,0,,29
18,3,70,10,0,https://blog.7ya.ru/adviseblogs.aspx?cp=1&p=495,"Рекомендуемые блоги. Блоги на 7я.ру",252,21,http://blokhin.ru/price.php,,[ссылка-1],,Dofollow,,"2020-02-19 15:04:35","2020-02-19 15:04:35",,ru,0,0,,16
19,2,51,10,1,https://www.kleos.ru/plastika/premiya-luchshaya-tv-peredacha-o-krasote-byla-vruchena-professoru-blohinu/,"Профессор Сергей Блохин получил очередную награду",73,11,http://www.blokhin.ru/,"ведущий эксперт и пластический хирург проекта «На 10 лет моложе»","Сергей Блохин","приехал лично. На сцену руководитель клиники « Фрау Клиник »","Nofollow, Content",,"2018-01-14 14:44:38","2020-04-08 21:31:31",,ru,0,0,,8
20,1,68,10,0,https://24smi.org/celebrity/115526-sergei-blokhin.html,"Сергей Блохин — фото, биография, пластический хирург, новости, личная жизнь 2020 - 24СМИ",24,19,https://blokhin.ru/,"другое. Полная информация о биографии и деятельности профессора доступна на","официальном сайте",", где можно прочесть отзывы благодарных пациентов. В их числе","Nofollow, Content",,"2020-03-08 10:37:49","2020-05-29 14:19:05",,ru,44,29,,12
21,10,63,10,0,https://msk.yp.ru/metro/prospekt_mira/kosmetologicheskie_uslugi/,"Косметологические услуги у метро Проспект Мира",26,25,http://www.blokhin.ru/,,www.blokhin.ru,,"Nofollow, Image",,"2018-08-24 01:11:51","2020-05-05 18:28:22",,ru,0,0,,22
22,2,60,10,0,http://www.webviki.ru/blokhin.ru,"Blokhin.ru - Пластический хирург профессор Блохин С.Н. - Пластический хирург",46,4,http://www.blokhin.ru/,,"Гото Blok­hin.ru",,Nofollow,,"2016-10-20 02:06:50","2020-06-02 13:19:21",,ru,0,0,,3
23,2,64,10,0,https://domains.tntcode.com/ip/81.177.141.112,"Domains on ip 81.177.141.112",127,133,https://blokhin.ru/,blokhin.ru,,,Nofollow,,"2020-06-14 08:35:07","2020-06-14 08:35:07",,,0,0,,130
24,5,61,10,0,http://www.meddesk.ru/plasty/face/plastika-litsa-ili-proch-nesovershenstva.html,"Пластика лица или прочь несовершенства! | Meddesk",196,9,http://www.blokhin.ru/plast-lica.php,"с проблемами такого характера поможет пластическая операция, именуемая фейслифтингом. Такая","пластика лица","заключается в устранении косметических изъянов путем фиксации тканей в новом","Dofollow, Content",,"2020-06-06 20:44:15","2020-06-06 20:44:15",,ru,0,0,,2
25,2,61,10,0,http://www.meddesk.ru/plasty/face/plastika-litsa-ili-proch-nesovershenstva.html,"Пластика лица или прочь несовершенства! | Meddesk",196,9,http://www.blokhin.ru/,"хирурга. Для этого стоит поискать в интернете по запросу «","пластический хирург г.Москва","» или же постараться ориентироваться на отзывы своих знакомых.","Dofollow, Content",,"2020-06-06 20:44:15","2020-06-06 20:44:15",,ru,0,0,,2
26,1,63,10,0,https://teleprogramma.pro/stars/star-hist/1342446-imeniny-andjeliny-kak-djoli-rabotala-nad-svoey-u620/,"Секреты пластики Анджелины Джоли",36,12,https://blokhin.ru/,,"Сергей Николаевич Блохин","– признанный специалист в области пластической хирургии, доктор медицины, профессор","Dofollow, Content",,"2020-06-04 11:50:45","2020-06-14 22:40:52",,ru,1.7,23,,10
27,5,62,9,0,https://pochemu4ka.ru/publ/vosstanavlivaemsja_posle_rodov_priemy_plasticheskoj_khirurgii/39-1-0-4186,"Восстанавливаемся после родов: приемы пластической хирургии - Здоровье - Родителям - Библиотека - ПочемуЧка - Сайт для детей и их родителей",144,48,http://www.blokhin.ru/abdomin.php,"лишних жировых отложений из области живота, бедер и ягодиц. Часто",абдоминопластика,"сочетается с этой процедурой в рамках коррекции фигуры, в том","Dofollow, Content",,"2020-03-13 09:59:19","2020-05-03 05:33:10",,ru,0,0,,15
28,14,20,9,2,http://vseostomatologii.ru/forum/posts/detail/1459/1891,"Форум / Пластическая хирургия / Общие вопросы пластической хирургии / Пугающие сайты пластических хирургов.",80,43,http://www.blokhin.ru/,-,www.blokhin.ru,,"Dofollow, Content",,"2020-03-25 02:18:22","2020-05-11 22:15:16",,ru,0,0,,7
29,3,55,9,0,http://old.channel4.ru/forum/15/8171/?post=2,"Форум: Подтяжка груди - Четвертый канал",43,16,https://blokhin.ru/,"вам озвучат точную цену, после уточнения некоторых деталей по операции",https://blokhin.ru/,.,Dofollow,,"2020-02-01 20:57:48","2020-05-26 03:21:08",,ru,0,0,,11
30,1,55,9,0,https://hotlinks.ru/catalog/289/285/57854/visit,,0,1,http://www.blokhin.ru/,,,,"Dofollow, Redirect",,"2020-05-01 00:09:48","2020-05-01 00:09:48",,,0,0,,1
31,5,17,9,1,https://www.lotus-award.ru/press/award-2016/,"Пресса за 2016-й год — Хрустальный Лотос",12,115,http://www.blokhin.ru/news/,,"«На 10 лет моложе» – лучшая телепередача о красоте",,Nofollow,,"2020-03-28 01:51:03","2020-05-20 06:39:39",,ru,0,0,,69
32,6,55,9,0,http://hotlinks.ru/catalog/289/285/p37,"Вся медицина",124,27,http://www.blokhin.ru/,,"Абдоминопластика, абдоминопластика",,Nofollow,,"2015-12-05 12:43:11","2020-06-13 11:04:39",,ru,0,0,,21
33,4,51,9,0,https://www.kleos.ru/plastika/komanda-ekspertov-frau-klinik-teper-v-perezagruzke-na-tnt-frau/,"Команда экспертов Frau Klinik теперь в ""Перезагрузке"" на ТНТ!",77,14,http://www.blokhin.ru/?utm_referrer=kleos.ru,"Уже несколько лет подряд ведущий хирург страны","профессор Блохин","кардинально меняет женщин в программе Первого канала «На 10 лет моложе».","Nofollow, Content",,"2017-05-12 20:04:26","2020-05-10 04:54:20",,ru,0,0,,9
34,1,55,9,0,https://123ru.net/glamour/244830035/,"Доверяйте себя профессионалам! VIP-тусовка — все новости (вчера, сегодня, сейчас) от 123ru.net",124,80,https://blokhin.ru/,"длиться более 6-ти часов. Но специалистом высокого класса, таким как","хирург Блохин",", используются авторские методики «молниеносной» пластики с сокращенной продолжительностью операций","Nofollow, Content",,"2020-06-08 00:03:09","2020-06-08 00:03:09",,ru,0,0,,17
35,1,55,9,0,https://123ru.net/glamour/244830035/,"Доверяйте себя профессионалам! VIP-тусовка — все новости (вчера, сегодня, сейчас) от 123ru.net",124,80,https://blokhin.ru/services/umenshenie-grudi/,"Для пластического хирурга","уменьшить грудь","– значит провести удаление тканей молочной железы, иногда с сокращением","Nofollow, Content",,"2020-06-08 00:03:09","2020-06-08 00:03:09",,ru,0,0,,17
36,1,55,9,0,https://123ru.net/glamour/247113944/,"Именины Анджелины: как Джоли работала над своей внешностью. VIP-тусовка — все новости (вчера, сегодня, сейчас) от 123ru.net",125,79,https://blokhin.ru/,,"Сергей Николаевич Блохин","– признанный специалист в области пластической хирургии, доктор медицины, профессор",Nofollow,,"2020-06-04 07:54:28","2020-06-04 07:54:28",,ru,0,0,,18
37,1,55,9,0,https://123ru.net/various/247936296/,"Врач предостерег девушек, которые собираются делать пластику груди. Разное на 123ru.net — все новости (вчера, сегодня, сейчас) от 123ru.net",124,72,https://blokhin.ru/,"Пластический хирург клиники С.Н. Блохина","«Frau Klinik»","Олег БАДАК рассказал, что нужно знать девушкам, которые собираются изменить",Nofollow,,"2020-06-11 03:37:01","2020-06-11 03:37:01",,ru,0,0,,18
38,2,53,9,0,http://vrn.best-city.ru/forum/message539938018/answer/,"Лучший Город - Воронеж: Новости афиша форум фото работа сайт воронежская область",20,16,https://blokhin.ru/,"развита и осложнений после операции не возникает. Если обращаться, то только в клинику Блохина",https://blokhin.ru/,". К ним доверия лично у меня по более, чем к другим врачам. Я знаю",Dofollow,,"2020-06-14 17:12:28","2020-06-14 17:12:28",,,0,0,,7
39,15,9,9,2,http://plastic-review.com/publications/date/2015-01-28,"Пластика после родов: «3 в 1»",62,27,http://www.blokhin.ru/abdomin.php,,"пластика живота",,Dofollow,,"2016-04-13 13:51:39","2020-06-12 01:29:10",,ru,,,,8
40,15,9,9,2,http://plastic-review.com/publications/date/2015-01-28,"Пластика после родов: «3 в 1»",62,27,http://www.blokhin.ru/mammoplastica.php,,"подтяжка и/или увеличение молочных желез",,Dofollow,,"2016-04-13 13:51:39","2020-06-12 01:29:10",,ru,,,,8
41,5,9,9,2,http://plastic-review.com/column/date/2015-10-20,"Пластический хирург Сергей Блохин",67,16,http://www.blokhin.ru/,"Проект смело можно назвать уникальным, так как помимо пластического хирурга,","профессора Сергея Николаевича Блохина",", с каждой из участниц работает стоматолог Олег Конников, имиджмейкер","Dofollow, Content",,"2016-02-25 01:31:05","2020-06-11 15:44:39",,ru,0,0,,8
42,3,51,9,0,https://www.kleos.ru/plastika/avtorskiij-kurs-professora-blohina-v-novosibirske-frau/,"Авторский курс профессора Блохина в Новосибирске",79,12,http://blokhin.ru/?utm_referrer=kleos.ru,"высокопрофессиональные и очень востребованные пластические хирурги, доктора медицинских наук, профессора","С.Н. Блохин","и С.В. Грищенко с удовольствием делятся своими знаниями».","Nofollow, Content",,"2018-05-07 05:13:50","2020-04-03 03:39:29",,ru,0,0,,8
43,10,51,9,0,https://www.kleos.ru/forum/index.php?/profile/16111-olchikol/&do=content&type=forums_topic_post&change_section=1,"ОльчикОль - Бьюти-форум",77,8,http://www.blokhin.ru/levatoroplastika.php,"Вот, почитайте:",http://www.blokhin.ru/levatoroplastika.php,,Nofollow,,"2018-03-05 00:40:31","2020-05-04 20:00:24",,ru,0,0,,4
44,2,45,9,0,http://detstvo.ru/forum/krasota-i-zdorove/42073-diastaz.html?=,"Диастаз - Форум для родителей Детство.ру",90,3,https://blokhin.ru/,"хорошо, и моё тело выглядит идеально. Как по мне это","лучший пластический хирург","в России и так думаю не только я одна.",Dofollow,,"2019-06-06 22:24:58","2020-04-05 03:35:30",,ru,0,0,,3
45,4,51,9,0,https://www.kleos.ru/plastika/kak-stat-na-10-let-molozhe-unikalnyij-realiti-proekt-pervogo-kanala-sovmestno-s-frau-klinik-frau/,"Как стать «На 10 лет моложе»? Уникальный реалити-проект Первого канала совместно с Frau Klinik!",99,15,http://www.blokhin.ru/?utm_referrer=kleos.ru,"прежде, за перемены во внешности участниц отвечает целая команда специалистов:","пластический хирург Сергей Николаевич Блохин",", стоматологОлег Конников, стилистКатя Гершунии специалист по волосам и макияжу","Nofollow, Content",,"2020-01-26 07:30:11","2020-06-07 13:29:46",,ru,0,0,,9
46,3,51,9,0,https://www.kleos.ru/plastika/kak-vyglyadyat-zheny-plasticheskih-hirurgov-top-5-par-mira-frau/,"Как выглядят жены пластических хирургов? Топ-5 пар мира",75,14,http://blokhin.ru/?utm_referrer=kleos.ru,"Первый медицинский институт в Москве, затем поженились. За годы работы","Сергей Блохин","прооперировал более 30 000 пациентов, в начале своей карьеры работал в","Nofollow, Content",,"2017-09-06 09:42:55","2020-06-07 15:54:34",,ru,0,0,,9
47,3,51,9,0,https://www.kleos.ru/plastika/plasticheskie-operatsii-dlya-razlichnyh-figur/,"Пластические операции для различных фигур",77,16,http://blokhin.ru/abdomin.php,"области живота, поэтому пациентки довольно часто обращаются с просьбой провести","абдоминопластику (пластику живота)","или липосакцию проблемных зон. Чтобы придать женственности такой фигуре,","Nofollow, Content",,"2016-12-22 03:52:00","2020-05-31 20:55:12",,ru,0,0,,8
48,2,51,9,0,https://www.kleos.ru/plastika/frau-klinik-pervoe-mesto-v-reijtinge-luchshie-kliniki-plasticheskoij-hirurgii-moskvy-2016/,"Фрау Клиник» - первое место в рейтинге «Лучшие клиники пластической хирургии Москвы 2016",78,12,http://www.blokhin.ru/,"многопрофильный центр экспертного уровня, основанный первыми пластическими хирургами СССР, профессором","С.Н. Блохиным","и доктором И.А. Вульфом, ставшими легендами не только в нашей","Nofollow, Content",,"2020-06-06 03:36:47","2020-06-06 03:36:47",,ru,0,2,,8
49,4,43,9,0,https://webmedinfo.ru/kak-provoditsya-umenshenie-grudi.html,"Как проводится уменьшение груди?",42,10,http://www.blokhin.ru/services/umenshenie-grudi/,"Редукционная маммопластика или","уменьшение груди","позволяет устранить гипертрофию молочных желез. Это делает внешность женщины более","Dofollow, Content",,"2020-02-25 21:49:21","2020-05-06 16:34:05",,ru,0,0,,4
50,2,43,9,0,https://webmedinfo.ru/kak-provoditsya-umenshenie-grudi.html,"Как проводится уменьшение груди?",42,10,https://blokhin.ru/,"Перед тем, как осуществить редукционную маммопластику","хирург, профессор Блохин С.Н.","направляет своих пациенток на обследование, в том числе к врачу","Dofollow, Content",,"2020-01-06 13:12:41","2020-05-06 16:34:05",,ru,0,0,,4
51,2,51,9,0,http://www.zabor.com/sites/222841.html,"пластическая хирургия, увеличение груди",32,5,http://www.blokhin.ru/,,"пластическая хирургия, увеличение груди",,Dofollow,,"2017-03-14 05:24:28","2020-06-06 07:09:10",,ru,0,0,,4
52,2,33,9,0,http://guide.phonezone.ru/96318-operatsi-po-uvelicheniyu-grudi-plasticheskaya-hirurgiya-umenshenie-grudi/,"операции-по-увеличению-груди-пластическая-хирургия-уменьшение-груди Phonezone.ru: гид по интернет-ресурсам",8,2,http://www.blokhin.ru/,,"Перейти на сайт операции по увеличению груди, пластическая хирургия, уменьшение груди",,Dofollow,,"2015-12-19 17:28:00","2020-04-21 18:33:16",,ru,0,0,,1
53,5,39,9,0,https://medicalinsider.ru/plasticheskaya-khirurgiya/ehndoskopicheskaya-podtyazhka-lica/,"Эндоскопическая подтяжка лица - Medical Insider",15,12,http://www.blokhin.ru/endoskopicheskaya_podtyazhka_litsa.php,"представляет собой подтяжку лица через небольшие надрезы в коже. Безусловно,","эндоскопическая подтяжка лица","в сравнении с классическим методом имеет небольшие отличия. Назвали эту","Dofollow, Content",,"2017-11-13 04:40:56","2020-05-02 11:46:26",,ru,0,0,,6
54,3,57,9,0,https://www.apoi.ru/klinika-plasticheskoj-khirurgii-professora-blokhina-moskva-per-sergievskij-b-9,"Отзывы о Клиника Пластической Хирургии Профессора Блохина, Сергиевский пер",30,7,http://www.blokhin.ru/,,www.blokhin.ru,,Nofollow,,"2020-06-13 08:04:22","2020-06-13 08:04:22",,ru,0,0,,3
55,1713,26,9,1,http://di-via.ru/post385658988/,"Как продлить молодость?. Обсуждение на LiveInternet - Российский Сервис Онлайн-Дневников",148,122,http://www.blokhin.ru/obvisanie_shchek.php,,"обвисшие щеки",;,"Dofollow, Content",,"2016-03-04 21:00:33","2020-05-09 08:14:01",,ru,0,0,,12
56,5,26,9,1,http://di-via.ru/post385658988/,"Как продлить молодость?. Обсуждение на LiveInternet - Российский Сервис Онлайн-Дневников",148,122,http://www.blokhin.ru/facelifting.php,,фейслифтинг,.,"Dofollow, Content",,"2016-03-04 21:00:33","2020-05-09 08:14:01",,ru,0,0,,12
57,3,49,9,0,http://msk24.net/klinika-plasticheskoi-hirurgii-professora-blohina/,"Клиника пластической хирургии профессора Блохина, Москва.",24,3,http://www.blokhin.ru/,Сайт:,www.blokhin.ru,,"Nofollow, Content",,"2020-06-10 11:48:56","2020-06-10 11:48:56",,ru,0,0,,1
58,1,43,9,0,http://forums.ulyanovskcity.ru/index.php?/topic/17823-пластический-хирург/,"Пластический хирург - Здоровье - Ульяновск - территория свободного общения",73,105,https://blokhin.ru/,"в России. Поэтому я бы посоветовал обратиться именно к нему",https://blokhin.ru/,.,Nofollow,,"2019-11-11 04:11:47","2020-04-14 18:26:01",,ru,0,0,,17
59,16,11,9,0,https://mail.plasty-top.ru/rating/?CENA=103,"Центр пластики.",275,33,http://www.blokhin.ru/,"Адрес сайта клиники:",www.blokhin.ru,,Dofollow,,"2019-05-09 15:03:09","2020-03-29 11:25:14",,ru,0,0,,20
60,12,38,9,0,http://www.aspirantura.spb.ru/forum/printthread.php?t=6142&pp=15&page=178,"Портал аспирантов - Физкультура и спорт в жизни учёных и аспирантов",14,12,http://www.blokhin.ru/upload/img/gluteo/1248957590_b.jpg,,http://www.blokhin.ru/upload/img/glu...48957590_b.jpg,,Dofollow,,"2017-04-09 15:22:59","2020-04-13 14:05:01",,ru,0,0,,5
61,2,46,9,0,https://forum.study.ru/index.php?topic=53550.msg210354;topicseen,"Пластический хирург",65,49,https://blokhin.ru/,"меня такими данными. Чтобы была красивая грудь мне понадобилось вмешательство","лучшего пластического хирурга",". Только это специалист смог воплотить мою мечту детства в",Dofollow,,"2019-07-12 10:26:53","2020-05-04 04:11:52",,ru,0,0,,18
62,5,32,9,0,http://www.kosmetichka.ru/pub_4400/,"Пластические операции на лице",50,7,http://www.blokhin.ru/podtazhka-lba.php,"и складки, с помощью неё может быть без труда выполнена","подтяжка лба","или щек.","Dofollow, Content",,"2014-04-06 04:26:01","2020-04-09 23:44:06",,ru,0,0,,1
63,2,32,9,0,http://www.kosmetichka.ru/pub_4400/,"Пластические операции на лице",50,7,http://www.blokhin.ru/,"доверить изменение своей внешности, не стоит спешить. Это должен быть","один из лучших пластических хирургов",", который действительно знает свое дело и сделал множество пластических","Dofollow, Content",,"2014-04-06 04:26:01","2020-04-09 23:44:06",,ru,0,0,,1
64,4,44,9,0,http://cosmetology-info.ru/surgeons/ru/msk/Blokhin-Sergey-Nikolaevich/,"Пластический хирург Блохин Сергей Николаевич, Москва",181,9,http://www.blokhin.ru/,"Сайт хирурга:",http://www.blokhin.ru/,,"Nofollow, Content",,"2020-03-26 21:33:47","2020-05-31 06:04:58",,ru,0,0,,7
65,5,29,9,1,http://www.chirkofff.com/zdorove-i-krasota-2/kak-provoditsya-uvelichenie-grudi.html,"Как проводится увеличение груди? | Трезвость и Здоровье",41,18,http://www.blokhin.ru/,"Периареолярный надрез проводится вокруг ареолы соска - это требует размещать","грудные импланты","через небольшие отверстия. Такие операции являются сложными из-за степени риска:","Dofollow, Content",,"2020-03-22 18:07:51","2020-06-11 12:55:29",,ru,,,,6
66,5,29,9,1,http://www.chirkofff.com/zdorove-i-krasota-2/kak-provoditsya-uvelichenie-grudi.html,"Как проводится увеличение груди? | Трезвость и Здоровье",41,18,http://www.blokhin.ru/mammoplastica.php,"Липофилинг – наиболее безопасная и современная","операция по пластике груди",". Она появилась недавно, в результате исследований в институте трансплантологии.","Dofollow, Content",,"2020-01-14 07:59:47","2020-06-11 12:55:29",,ru,,,,6
67,36,46,9,0,http://www.internetkniga.ru/catalog/595/1/2_21.html,"Адресная книга Интернет. Желтые страницы - БОЛЬНИЦЫ, КЛИНИКИ, МЕДИЦИНСКИЕ ЦЕНТРЫ / МЕДИЦИНА / МЕДИЦИНА, КРАСОТА И ЗДОРОВЬЕ /",132,58,http://www.blokhin.ru/,,"клиника пластической хирургии",,Dofollow,,"2020-06-15 04:14:00","2020-06-15 04:14:00",,ru,0,0,,39
68,1,33,9,0,https://podium.life/advert-april-2014/Vidi-plastiki-grudi,"Виды пластики груди - Podium.Life",41,5,http://www.blokhin.ru/,Тематический,"сайт пластического хирурга Блохина","иллюстрирует посетителям все возможности современной медицины. В первую очередь, представлены","Dofollow, Content",,"2018-09-07 12:40:49","2018-09-07 12:40:49",,ru,0,0,,4
69,1,33,9,0,https://podium.life/advert-april-2014/Vidi-plastiki-grudi,"Виды пластики груди - Podium.Life",41,5,http://www.blokhin.ru/mammoplastica.php,"Мастопексия. Данная","пластика груди","позволяет подтянуть обвисшие участки, которые образовываются по различным причинам:","Dofollow, Content",,"2018-09-07 12:40:49","2018-09-07 12:40:49",,ru,0,0,,4
70,2,44,9,0,http://www.searchtoday.ru/add-articles/article-47364.html,"SEARCHTODAY.RU - увеличение груди, абдоминопластика | Медицина и здоровье | http://www.blokhin.ru/",15,8,http://www.blokhin.ru/,"Название ссылки:","увеличение груди, абдоминопластика",,Nofollow,,"2015-10-31 01:12:19","2020-05-29 04:02:35",,,0,0,,6
71,1,38,9,0,http://offtop.ru/procomp/view.php?part=1&t=1792847&only=,помогите,15,2,https://blokhin.ru/,"каждого кому-то нравится силиконовая грудь кому-то нет. Ей главное выбрать","лучшего пластического хирурга",", который сможет сделать идеальную грудь.","Dofollow, Content",,"2019-07-04 16:06:25","2019-08-24 16:42:12",,ru,0,0,,2
72,5,41,9,0,https://melochi-jizni.ru/publ/84-1-0-2000,"Подтяжка груди как метод решения проблемы обвисшей груди",42,11,http://www.blokhin.ru/services/podtjazhka-grudi,"В медицинской области","подтяжка груди","имеет вполне конкретное название – мастопексия. Проводится такая операция под","Dofollow, Content",,"2020-04-25 07:30:58","2020-06-13 14:56:58",,ru,,,,3
73,4,41,9,0,https://melochi-jizni.ru/publ/84-1-0-2000,"Подтяжка груди как метод решения проблемы обвисшей груди",42,11,http://www.blokhin.ru/services/,"чувство уверенности в себе и качество жизни значительно повысится. Ваша","обвисшая грудь","приобретет природную форму и прошедшую молодость.","Dofollow, Content",,"2020-04-25 07:30:58","2020-06-13 14:56:58",,ru,,,,3
74,5,40,8,0,http://perevodika.ru/interesnoe/m10/esli-zhivot-vasha-problemnaya-zona.php,"Переводика - Если живот ваша проблемная зона....",67,13,http://www.blokhin.ru/abdomin.php,"вы сможете, набрав на любом поисковом сайте в Интернете фразу:","абдоминопластика цены",.,"Dofollow, Content",,"2018-11-02 16:35:58","2020-06-15 02:18:26",,ru,0,0,,4
75,3,40,8,0,http://perevodika.ru/interesnoe/m10/esli-zhivot-vasha-problemnaya-zona.php,"Переводика - Если живот ваша проблемная зона....",67,13,http://www.blokhin.ru/,"операциям, следует тщательно исследовать этот вопрос, набрав в поисковой системе:","пластический хирург москва",.,"Dofollow, Content",,"2018-11-02 16:35:58","2020-06-15 02:18:26",,ru,0,0,,4
76,10,40,8,0,http://www.besttoday.ru/texts/926.html,"BesTToday. Подтяжка лица: обратная сторона",83,58,http://www.blokhin.ru/facelifting.php,"В крайне редких случаях",фейслифтинг,"осложняется занесением инфекции, деформациями ушных раковин, повреждениями околоушных желез. Чтобы","Dofollow, Content",,"2018-04-13 08:48:05","2020-04-22 19:11:36",,ru,0,0,,12
